id,created_at,text
1545176999043379200,2022-07-07T22:44:39.000Z,@BillyM2k I had same great experience from Tokyo to Osaka
1545172331093377024,2022-07-07T22:26:06.000Z,"@BillyM2k China &amp; Japan have awesome trains. 

Took bullet train from Beijing to Xi’an to see Terracotta Army of 秦始皇."
1545166492408328193,2022-07-07T22:02:54.000Z,Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.
1545166089675362305,2022-07-07T22:01:18.000Z,"@WholeMarsBlog Also, being ruggedized for relentless salt spray &amp; extreme winds &amp; storms in deep ocean is not easy"
1545165611201728512,2022-07-07T21:59:24.000Z,"@WholeMarsBlog No, it’s dual, high performance terminals, which are important for maintaining the connection in choppy seas &amp; heavy storms.

Still obv premium pricing, but way cheaper &amp; faster than alternatives.

SpaceX was paying $150k/month for a much worse connection to our ships!"
1545154942159056896,2022-07-07T21:17:00.000Z,"@JoshSeefried A flying, electric boat would be sickkk"
1545150462214623232,2022-07-07T20:59:12.000Z,Starlink for boats! https://t.co/BQujU8Ngna
1545150198564790272,2022-07-07T20:58:09.000Z,"@cb_doge Not bad! 

It is high time that the future looked like the future.

Same goes for fashion."
1545127971383640066,2022-07-07T19:29:50.000Z,"RT @SpaceX: In addition to withstanding extreme cold, heat, hail, sleet, heavy rain, and gale force winds, Starlink is rugged enough to wit…"
1545104424913207296,2022-07-07T17:56:16.000Z,"@EvaFoxU @BillyM2k @tesla_adri Pretty much. A van would have more roof height, so you could stand or sit under it for shade."
1545102846995095552,2022-07-07T17:50:00.000Z,"@BillyM2k Maybe with an optional solar power canopy that extends both sides of the van, tripling roof area"
1545055807019962374,2022-07-07T14:43:04.000Z,@teslaownersSV 😉
1545051959178059777,2022-07-07T14:27:47.000Z,@micsolana @rmcentush Exactly
1545051509020192768,2022-07-07T14:26:00.000Z,Maybe Tesla should make a highly configurable Robovan for people &amp; cargo?
1545050496230051844,2022-07-07T14:21:58.000Z,"@PPathole Far too many people are under the illusion that Earth is overpopulated, even though birth rate trends are so obviously headed to population collapse"
1545049944796516357,2022-07-07T14:19:47.000Z,I hope you have big families and congrats to those who already do!
1545049435654172675,2022-07-07T14:17:45.000Z,Population of Mars is still zero people!
1545047278976524294,2022-07-07T14:09:11.000Z,"Mark my words, they are sadly true"
1545046146548019201,2022-07-07T14:04:41.000Z,"Doing my best to help the underpopulation crisis. 

A collapsing birth rate is the biggest danger civilization faces by far."
1545040832050434048,2022-07-07T13:43:34.000Z,"@_SuccessMinded_ @pmarca “Wait A Minute, Doc. Are You Telling Me You Built A Time Machine...Out Of A DeLorean?” – Back to the Future"
1545038178876362760,2022-07-07T13:33:01.000Z,RT @SpaceX: Liftoff! https://t.co/x5Lo6JrDmq
1545037152286900224,2022-07-07T13:28:57.000Z,RT @SpaceX: Watch Falcon 9 launch 53 Starlink satellites to orbit → https://t.co/fQ3R4IVxZ8  https://t.co/ocibwLcez3
1544903231934955525,2022-07-07T04:36:48.000Z,@Rjdlandscapes @WholeMarsBlog 🤣
1544790652969533441,2022-07-06T21:09:27.000Z,"Highly recommend Revolutions by Mike Duncan, especially Season 10 https://t.co/LoJXYL2HTU"
1544764856762605568,2022-07-06T19:26:56.000Z,"@pmarca The world is actually vastly better than Orwell imagined, but there is also vastly more surveillance"
1544763117686644737,2022-07-06T19:20:02.000Z,@ggreenwald Troubling …
1544743525585141761,2022-07-06T18:02:11.000Z,@mishaboar @boringcompany Supporting Doge wherever possible
1544721101238018048,2022-07-06T16:33:04.000Z,"Moon brought us together in ‘69,
Mars can do that in the future"
1544720926020968453,2022-07-06T16:32:22.000Z,"Without a common goal, 
humanity will fight itself"
1544719307975938048,2022-07-06T16:25:57.000Z,@PPathole Exactly
1544719143387238403,2022-07-06T16:25:17.000Z,@AlexBerenson @Twitter Can you say more about this: “… pressures that the government may have placed on Twitter …”
1544636989647032321,2022-07-06T10:58:50.000Z,Humanity will reach Mars in your lifetime
1544615634453020673,2022-07-06T09:33:59.000Z,Flatulence Earther
1544544105417658369,2022-07-06T04:49:45.000Z,@BillyM2k 🤣
1544531744812040194,2022-07-06T04:00:38.000Z,@OwenSparks_ @Tesmanian_com Maybe later this year
1544531302933749760,2022-07-06T03:58:53.000Z,@WholeMarsBlog 😜💩
1544513390357381120,2022-07-06T02:47:42.000Z,@Tesmanian_com Zip around Vegas super fast with Teslas in tunnels!
1544511999392071680,2022-07-06T02:42:10.000Z,"@EvaFoxU Structural pack is the right overall architecture from a physics standpoint, but it is still far from optimized"
1544379368478212100,2022-07-05T17:55:09.000Z,@BillyM2k I find the gold toe sock – inevitably off kilter &amp; washed out – a little troubling esthetically &amp; arguably a bit corpo
1544377493263720450,2022-07-05T17:47:42.000Z,"Sock Con, the conference for socks"
1544377130590552064,2022-07-05T17:46:15.000Z,Always something new for the magazine cover and the articles practically write themselves
1544376599134494729,2022-07-05T17:44:09.000Z,A veritable “sock aficionado”
1544375575724400645,2022-07-05T17:40:05.000Z,@ExplainThisBob This guy gets it
1544375148605853699,2022-07-05T17:38:23.000Z,Sock tech is so advanced that you can get pretty much anything in sock form these days!
1544374564255309826,2022-07-05T17:36:03.000Z,I must confess to a penchant for creative socks
1544330849927270408,2022-07-05T14:42:21.000Z,@slashdot It’s time
1544320280247549954,2022-07-05T14:00:21.000Z,"@TonyadeVitti @historydefined His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!"
1544316752657629189,2022-07-05T13:46:20.000Z,"@historydefined While bleak posts maybe generate more clicks, more happier moments in history would be nice"
1544249828900847617,2022-07-05T09:20:24.000Z,@PPathole @archillect There is so much actual matrix math in AI! The compute power is still overwhelmingly dot products!
1544249150996463619,2022-07-05T09:17:43.000Z,"@itsALLrisky Yeah, they’re going way too far in squashing dissenting opinions"
1544248524023422976,2022-07-05T09:15:13.000Z,"@WorldAndScience I’m pro-nuclear, but chart is overly weighted towards it and significantly overstates the mining required for solar. Take it with a big grain of salt."
1544244452298002432,2022-07-05T08:59:02.000Z,@WholeMarsBlog The 3am oil is being burned to get this out.
1544244210659999745,2022-07-05T08:58:05.000Z,@archillect I knew it!
1544243943315054593,2022-07-05T08:57:01.000Z,@slashdot Good
1544059562864640011,2022-07-04T20:44:21.000Z,Elvis is just Elvish without an h
1544052094419832836,2022-07-04T20:14:41.000Z,Happy July 4th! https://t.co/KYN2XO712Z
1544051155562598401,2022-07-04T20:10:57.000Z,https://t.co/sUrsfucQ2F
1543060584509366272,2022-07-02T02:34:46.000Z,@ResortsWorldLV @boringcompany @Vegas Great work!
1543051486980186112,2022-07-02T01:58:37.000Z,@The_Taterade My suit is tragic
1543051160935874561,2022-07-02T01:57:19.000Z,@BitcoinStripper Talulah designed that dress herself and much of my 40th birthday party. She is a party genius. ♥️
1543050489050402816,2022-07-02T01:54:39.000Z,Honored to meet @Pontifex yesterday https://t.co/sLZY8mAQtd
1543047940683464705,2022-07-02T01:44:32.000Z,"Venice, a site of Great Remembrance https://t.co/GWR3xqsoQW"
1543046762021228544,2022-07-02T01:39:51.000Z,Feeling … perhaps … a little bored?
1543046254397009922,2022-07-02T01:37:50.000Z,Wise words from SJM https://t.co/snVNttsvn1
1539375908800368641,2022-06-21T22:33:11.000Z,"@thesheetztweetz Their attempt to bait and switch satellite spectrum for cellular spectrum is super shady and unethical. 

If they are successful, it would hurt the least served and completely unserved of the world. Very messed up."
1539325996897292289,2022-06-21T19:14:51.000Z,@SawyerMerritt Hardly anyone knows this
1539293206042578944,2022-06-21T17:04:33.000Z,@alex_avoigt @WholeMarsBlog Probably only a few months
1539292625433501702,2022-06-21T17:02:15.000Z,@business Twitter me &amp; real-life me are quite different haha! https://t.co/zedimZrthW
1539291794436915200,2022-06-21T16:58:57.000Z,@BloombergLive @Twitter The vote of confidence is much appreciated
1539275446625476614,2022-06-21T15:53:59.000Z,https://t.co/YhpHKcCYXz
1539033430876356609,2022-06-20T23:52:18.000Z,@Degentraland Artificial Insemination?
1539031248638812160,2022-06-20T23:43:38.000Z,AI gets better every day https://t.co/Lz5XfXRJjh
1538998865495564291,2022-06-20T21:34:57.000Z,Some great suggestions in the comments!
1538992942983127040,2022-06-20T21:11:25.000Z,"But sometimes they’re out of stock
https://t.co/ybRiBp1kkP"
1538992456083161097,2022-06-20T21:09:29.000Z,@marenkahnert That was the largest wheel of cheese in the Beverly Hills Cheese Shop!
1538992101739855877,2022-06-20T21:08:04.000Z,"@teslaownersSV I love many cheeses, so hard to say that a particular one is best, but maybe Stilton"
1538991118603411461,2022-06-20T21:04:10.000Z,The sheer variety of cheese is amazing
1538986794703781888,2022-06-20T20:46:59.000Z,What … is your favorite cheese?
1538985909395279872,2022-06-20T20:43:28.000Z,@teslaownersSV cgi irl
1538951248187011072,2022-06-20T18:25:44.000Z,@Andst7 Trending to emptiness
1538946250409660418,2022-06-20T18:05:52.000Z,@waitbutwhy Could be a contributor
1538943339776684034,2022-06-20T17:54:19.000Z,@teslaownersSV @SpaceX Super talented team at SpaceX
1538793660585857029,2022-06-20T07:59:32.000Z,@jmhorp @paulg Interesting
1538681719779360768,2022-06-20T00:34:43.000Z,@ilyasut Maybe we’re in a computer
1538605529332953089,2022-06-19T19:31:58.000Z,@waitbutwhy @BillyM2k 🤣
1538406703150014466,2022-06-19T06:21:54.000Z,@AltcoinGordon I am
1538406040374595585,2022-06-19T06:19:16.000Z,I will keep supporting Dogecoin
1549861540416946177,2022-07-20T20:59:20.000Z,@BillyM2k Haha true
1549605387158134785,2022-07-20T04:01:29.000Z,@PPathole @waitbutwhy @undertheraedar Yes
1549603053606772736,2022-07-20T03:52:12.000Z,@teslaownersSV 🤣
1549590303337742339,2022-07-20T03:01:32.000Z,@waitbutwhy @undertheraedar Earth is basically empty of humans
1549519470238044163,2022-07-19T22:20:05.000Z,"RT @SpaceX: NASA has selected Falcon Heavy to launch the Roman Space Telescope, which is designed to study dark energy and dark matter, sea…"
1549468889297338370,2022-07-19T18:59:05.000Z,@realMeetKevin Exactly
1549447559713890306,2022-07-19T17:34:20.000Z,One of the best features of Model X https://t.co/zUTcSD7fiz
1549440612021243906,2022-07-19T17:06:43.000Z,@JohnnaCrider1 @POTUS Teslas are the most made-in-USA vehicles
1549440366788714499,2022-07-19T17:05:45.000Z,@ChildrensHD Total scam
1549423976568553473,2022-07-19T16:00:37.000Z,@mn_google My calves are bigger tho
1549423649463181312,2022-07-19T15:59:19.000Z,"To think that Fremont was just a derelict building &amp; Giga Nevada was just rocks &amp; bushes when started!

California used to have a dozen car factories. NUMMI was last to close. Now, Tesla Fremont is the biggest car factory in North America!"
1549422655656275968,2022-07-19T15:55:22.000Z,Congrats to Tesla Fremont + Giga Nevada for making their 2 millionth car!
1549288086944845825,2022-07-19T07:00:38.000Z,Please vote your shares with Tesla! https://t.co/ZbFWv0pkgG
1549265894731354114,2022-07-19T05:32:27.000Z,@WholeMarsBlog Yeah
1549222526643015682,2022-07-19T02:40:08.000Z,@SawyerMerritt @SpaceX It’s a start. About 1000 times more mass to orbit per year will be needed to make life multiplanetary.
1549197098226171906,2022-07-19T00:59:05.000Z,@BillyM2k Already did it
1549140676662665216,2022-07-18T21:14:53.000Z,"@Teslaconomics Haha damn, maybe I should take off my shirt more often … free the nip!! 
(already back in the factory btw)"
1549138566990766082,2022-07-18T21:06:30.000Z,@teslaownersSV Still needs a few tweaks
1549137662845542400,2022-07-18T21:02:55.000Z,@JohnnaCrider1 @TwitterSupport @Teslarati @WholeMarsBlog 🤔
1549126205529628672,2022-07-18T20:17:23.000Z,https://t.co/8IYBfjFact
1549125950264205313,2022-07-18T20:16:22.000Z,@EvaFoxU @BillyM2k 💯🤣
1549116062020550662,2022-07-18T19:37:05.000Z,@RenataKonkoly @engineers_feed A classic 🤣
1549105540214702081,2022-07-18T18:55:16.000Z,"@engineers_feed I remember the 70’s, which means I’m definitely not spring chicken"
1549100788848283649,2022-07-18T18:36:23.000Z,"@BillyM2k Arguably, we know more than nothing. “Death &amp; taxes are a certainty” – BF."
1549088120380981248,2022-07-18T17:46:03.000Z,@karpathy Also worth getting a particle counter
1549087985626488832,2022-07-18T17:45:31.000Z,"@OwenSparks_ @karpathy It’s on the future product list. Especially important in places like Austin, which has next-level amounts of pollen in the air."
1549086953613713412,2022-07-18T17:41:25.000Z,@konstructivizm Things will get wild when Andromeda collides with our galaxy!
1549084087117307904,2022-07-18T17:30:01.000Z,@energybants @Liv_Boeree They should keep running
1549082737008680962,2022-07-18T17:24:39.000Z,@karpathy True. I have a CO2 monitor on my desk. It beeps whenever ppm&gt;1000.
1549081948596862976,2022-07-18T17:21:31.000Z,@SpaceX @Space_Station About twice as much useful mass to orbit as rest of Earth combined
1549081736516182016,2022-07-18T17:20:41.000Z,"RT @SpaceX: Falcon 9 has completed 31 missions so far this year, delivering ~351 metric tons to orbit – carrying astronauts &amp; research to t…"
1549048634544898049,2022-07-18T15:09:09.000Z,@tanayj Absolutely
1549048216263335937,2022-07-18T15:07:29.000Z,"@Erdayastronaut @LevEakins More accurate word is “propellant”, rather than “fuel”. Starship is ~78% liquid oxygen, ~22% fuel.

Propellant cost is of primary importance for a fully reusable rocket, so reusable rockets want high thrust, as thrust below T/W of 1 is irrelevant."
1549035998113251329,2022-07-18T14:18:56.000Z,@Rainmaker1973 I use this example a lot
1549035564485070848,2022-07-18T14:17:12.000Z,"@TJ_Cooney @SpaceX Starlink bandwidth varies a lot, depending on user terminal density &amp; time of day. That’s why the long wait in some areas.

Throughput is roughly linear with total V1 satellites in operation. V2 satellites are at least 5 times better (conservative estimate) than V1."
1549033484299419653,2022-07-18T14:08:56.000Z,@TJ_Cooney @SpaceX Starlink is a gamechanger for remote locations
1548152565216317444,2022-07-16T03:48:29.000Z,@topherAlba26 @itsALLrisky @BillyM2k @MilgateTyler @nmayfield28 @djdoge69 @LingLingBBW @Stealth_Doge69 @GloryDoge @Cest_inevitable @ALL_IN_MCDOGE_1 @Cocochaneladair @ArroyoXIII 🤣
1548120429000134658,2022-07-16T01:40:47.000Z,@NASAEarth Global _______
1548102464313782272,2022-07-16T00:29:24.000Z,@SciGuySpace Cumulative tonnage to orbit this year is the right metric
1548102060733636608,2022-07-16T00:27:48.000Z,@Storm4Congress 🤣
1548100476742168576,2022-07-16T00:21:30.000Z,@akidesir @SawyerMerritt Write to the @FCC! That would be great.
1548100021056286720,2022-07-16T00:19:41.000Z,@SawyerMerritt Charlie Ergen is trying steal the 12GHz band meant for space Internet. Not cool.
1548085546777423872,2022-07-15T23:22:11.000Z,@cleantechnica Progress
1548085294188019717,2022-07-15T23:21:10.000Z,@teslaownersSV @Tesla We’re making progress with Steam integration. Demo probably next month.
1548053777831235585,2022-07-15T21:15:56.000Z,@teslaownersSV @cb_doge It’s a flat trade
1548053628648230921,2022-07-15T21:15:21.000Z,@EvaFoxU @cb_doge 🤣
1548053473488293888,2022-07-15T21:14:44.000Z,@teslaownersSV Autonomous rocket landing on autonomous ship
1548049669049106433,2022-07-15T20:59:37.000Z,"@cb_doge Actually true. Then I suggested to the team that it didn’t need to be quite so pointy, since that’s just based on a movie joke, but everyone likes it pointy, so we kept it that way."
1548049133453250561,2022-07-15T20:57:29.000Z,@BillyM2k @CryptoWhale 😋 bagels
1547929147371950081,2022-07-15T13:00:42.000Z,"@hohocho If inflation calms down, we can lower prices for cars"
1547927887734456322,2022-07-15T12:55:42.000Z,"Tesla is to protect life on Earth,
SpaceX to extend life beyond."
1547924891613048833,2022-07-15T12:43:47.000Z,"@PPathole 20 to 30 years from first human landing if launch rate growth is exponential.

Assumes transferring ~100k each rendezvous and ~1M total people needed."
1547919176299270146,2022-07-15T12:21:05.000Z,"Mars may be a fixer upper of a planet, but it has great potential!"
1547917615099588612,2022-07-15T12:14:53.000Z,"@tim_ottawa @teslaownersSV Mars is, admittedly, a fixer upper of a planet"
1547907609985818630,2022-07-15T11:35:07.000Z,@teslaownersSV The scale is 🤯 &amp; anyone can visit!
1547793837443035136,2022-07-15T04:03:02.000Z,https://t.co/ozWk7GxcEu
1547791690492047360,2022-07-15T03:54:30.000Z,RT @SpaceX: Falcon 9 launches Dragon to the @space_station https://t.co/d02wuzLnan
1547774583138160646,2022-07-15T02:46:31.000Z,@waitbutwhy I wonder if there is a species in the Magellanic Clouds wondering who lives in the big galaxy they orbit
1547769955327680513,2022-07-15T02:28:08.000Z,"@PPathole @Erdayastronaut @SpaceX @Caspar_Stanley @IzanRamos2002 Some small tubes &amp; wiring need to be nested in a bigger tube for thermal protection, kinda like conduit in a house. 

Engines themselves &amp; booster base are extremely robust. High strength stainless steel is bulletproof to a handgun at ~2.5mm thickness. Booster dome is 4mm."
1547763701121294336,2022-07-15T02:03:17.000Z,@DJSnM @Erdayastronaut @SpaceX @Caspar_Stanley @IzanRamos2002 Electric power for booster &amp; ship is needed even when engines aren’t running &amp; incremental power draw of TVC isn’t too bad. We have local supercaps on each engine to deal with power spikes.
1547761081841397762,2022-07-15T01:52:52.000Z,"@Erdayastronaut @SpaceX @Caspar_Stanley @IzanRamos2002 Enabling engines to take the heat without shrouds might save over 10 tons, all things considered.

Shrouds are also a risk in that fuel leaks could be contained by the shroud, forming a MOX bomb.

Booster is purging all 33 engine shrouds in flight to prevent this."
1547759390513512455,2022-07-15T01:46:09.000Z,"@Erdayastronaut @SpaceX @Caspar_Stanley @IzanRamos2002 All mass necessitated by an engine design should count as engine mass, eg shrouds, TVC hydraulic power or excess purge gas.

Raptors in production now have electric TVC, saving over a ton of hydraulics mass on booster."
1547743421581864963,2022-07-15T00:42:42.000Z,Dragon launching in 2 mins https://t.co/DBQDCbBy6B
1547492347998392320,2022-07-14T08:05:01.000Z,"RT @NASAKennedy: Tomorrow at 8:44pm ET, @SpaceX's 25th cargo resupply mission will lift off from Launch Complex 39A. Weather officials cont…"
1547478741655228416,2022-07-14T07:10:57.000Z,"@Erdayastronaut @SpaceX @Caspar_Stanley @IzanRamos2002 Most importantly, we need to delete or thermally protect remaining secondary structure, so we can remove shrouds"
1547384267952586752,2022-07-14T00:55:33.000Z,"@arctechinc 10.13 goes to internal beta tomorrow, external next week. Should handle Chuck’s complex left turn.

Beta v11 hopefully end of next month, which just amounts to incorporating highway. Importance of “v11” has been reduced by all the 10.x releases. We’re already mostly at v11."
1547335571168604160,2022-07-13T21:42:02.000Z,@shacknews 💩 = bs
1547332709025861632,2022-07-13T21:30:40.000Z,@karpathy Thanks for everything you have done for Tesla! It has been an honor working with you.
1547331092511744001,2022-07-13T21:24:15.000Z,@BillFOXLA @FoxNews Wow
1547307493222596609,2022-07-13T19:50:28.000Z,@ajtourville @Twitter 🧐
1547274741844549632,2022-07-13T17:40:20.000Z,@BillyM2k 🤣🤣
1547271599555940352,2022-07-13T17:27:50.000Z,"@DavidSacks Absolutely. 

And lithium batteries are the new oil."
1547253925249552385,2022-07-13T16:17:37.000Z,"@SirineAti If testing goes well, as soon as next month"
1547252254326935552,2022-07-13T16:10:58.000Z,@SawyerMerritt Cool
1547250280667828224,2022-07-13T16:03:08.000Z,Gives whole new meaning to Go Pros!
1547246780462538754,2022-07-13T15:49:13.000Z,@SRuhle Imagine if MSNBC did that
1547246207881433088,2022-07-13T15:46:57.000Z,"RT @Tesla: In Dog Mode, air conditioning will stay on while the car is locked, keeping your pets safe &amp; comfortable"
1547241990114402313,2022-07-13T15:30:11.000Z,@RationalEtienne 🤣👍
1547238325907513346,2022-07-13T15:15:37.000Z,A+ for cinematography https://t.co/anGjQKbq5W
1547102805600632832,2022-07-13T06:17:07.000Z,@cb_doge Ancient times
1547094594466332672,2022-07-13T05:44:29.000Z,"Was just up in the booster propulsion section. Damage appears to be minor, but we need to inspect all the engines. Best to do this in the high bay."
1547093032301985794,2022-07-13T05:38:17.000Z,Starship launch site tonight https://t.co/Len70RGCNf
1547081728979869697,2022-07-13T04:53:22.000Z,@Teslarati @ResidentSponge Join our underground movement!
1547028854161788929,2022-07-13T01:23:15.000Z,Excited about @NASAWebb potential!
1547002861942448128,2022-07-12T23:39:58.000Z,@ashleevance https://t.co/fEyGfy1EaX
1547001325602443264,2022-07-12T23:33:52.000Z,@ashleevance Lmaooo
1546980241494745100,2022-07-12T22:10:05.000Z,Oh the irony lol
1546957550670815234,2022-07-12T20:39:55.000Z,@ajtourville @Tesla No problem to recycle the 4680 pack. Just think of any battery pack as super high grade ore – it is always better to start with high grade ore than low grade!
1546733355336716289,2022-07-12T05:49:03.000Z,@cb_doge But Fifth Element was great
1546727913944502274,2022-07-12T05:27:26.000Z,@Erdayastronaut @PPathole @planet4589 @NASASpaceflight Base of the vehicle seems ok by flashlight. I was just out there about an hour ago. We shut down the pad for the night for safety. Will know more in the morning.
1546726583393828870,2022-07-12T05:22:08.000Z,"@SpaceTelescope Cool, congrats! 

Now the simulators will have to spend more money on rendering."
1546722385486815233,2022-07-12T05:05:28.000Z,"@ChrisDungeon @alexkehr @BillyM2k @levie Rereading The Life of Greece by Durant. In recent months, read American Caesar, Masters of Doom, Not Much of an Engineer, Wages of Destruction and Storm of Steel. 

Not much book fiction lately. Video games seem to have better stories these days."
1546720437828190208,2022-07-12T04:57:43.000Z,@dogeofficialceo 🤣
1546719977314684928,2022-07-12T04:55:53.000Z,@alexkehr @BillyM2k @levie I do recommend a lot of books
1546715913122189313,2022-07-12T04:39:44.000Z,@levie And too many little red or green LED indicators
1546715612495417344,2022-07-12T04:38:33.000Z,@BillyM2k @levie YouTube keeps playing me the same annoying scam ads every time I use it. The algorithm is convinced that I can “make money through Audible” …
1546714464950575105,2022-07-12T04:33:59.000Z,@EvaFoxU 🤣
1546713443943825408,2022-07-12T04:29:56.000Z,"@PPathole @planet4589 @NASASpaceflight That is one of the things we will be doing going forward.

This particular issue, however, was specific to the engine spin start test (Raptor has a complex start sequence). 

Going forward, we won’t do a spin start test with all 33 engines at once."
1546680184211771392,2022-07-12T02:17:46.000Z,@PPathole @JoeTalkShow @BreitbartNews 💯
1553154496238428160,2022-07-29T23:04:22.000Z,"@ICannot_Enough @DirtyTesLa 10.13 is probably a week or so away, but yes. People outside of California will notice improvements the most."
1553035862224637955,2022-07-29T15:12:58.000Z,"@DirtyTesLa We’re working super hard on 10.13, but it isn’t ready yet"
1553031114838745089,2022-07-29T14:54:06.000Z,@micsolana Wikipedia is losing its objectivity @jimmy_wales
1553029208057810945,2022-07-29T14:46:31.000Z,"I can’t say for sure that Starship will reach escape velocity, but my hubris certainly has"
1552815427335716864,2022-07-29T00:37:02.000Z,@chicago_glenn We should thank farmers more
1552814895883763713,2022-07-29T00:34:55.000Z,@WholeMarsBlog Products that bring joy are rare
1552814538621419520,2022-07-29T00:33:30.000Z,@teslaownersSV Too early to say for sure
1552814355099619328,2022-07-29T00:32:46.000Z,@snjejxjbbdbebjx Would be unwise to risk that it is not
1552814045354409985,2022-07-29T00:31:32.000Z,More Tesla commodity prices are trending down than up fwiw
1552813560320901122,2022-07-29T00:29:37.000Z,Inflation might be trending down
1552811868368109569,2022-07-29T00:22:53.000Z,@FutureJurvetson @Tesla @gjurvetson Thanks for your support over the years
1552501701994758145,2022-07-28T03:50:24.000Z,Much harder to make friends than enemies. My skill at the latter is improving.
1552325766213427202,2022-07-27T16:11:18.000Z,@NASASpaceflight Sub lightspeed is all that’s needed to be interstellar. Intergalactic is tough.
1552324811153707018,2022-07-27T16:07:30.000Z,The media is a click-seeking machine dressed up as a truth-seeking machine
1552318004343488514,2022-07-27T15:40:27.000Z,This is compatible with existing religions – surely God would want us to see Creation?
1552317587694010368,2022-07-27T15:38:48.000Z,"A new philosophy of the future is needed. I believe it should be curiosity about the Universe – expand humanity to become a multiplanet, then interstellar, species to see what’s out there."
1552315971079180290,2022-07-27T15:32:22.000Z,@sama A new philosophy of the future is needed
1552303224048308225,2022-07-27T14:41:43.000Z,"@heydave7 @WSJ @michaelsiconolf Moreover, I talked to Sergey yesterday and he says neither he nor anyone he knows has talked to WSJ"
1552300589693927425,2022-07-27T14:31:15.000Z,"@heydave7 @WSJ As a “public person”, standard to win a defamation lawsuit against a news org is almost impossible. They could say I’m Satan and the “source” is their psychic!

Nicole is not a public person, so could win. I hope she sues them. @michaelsiconolf has done so many fake hit pieces."
1552121824523304971,2022-07-27T02:40:54.000Z,@teslaownersSV @PPathole Seriously
1552120995212922882,2022-07-27T02:37:36.000Z,@PPathole Business Insider (Trading) is not a real publication
1552115429719646208,2022-07-27T02:15:30.000Z,"@GailAlfarATX @chicago_glenn @michaelsiconolf @KirstenGrind @EmilyGlazer Yeah, but that was 8000 years ago"
1552113197158748160,2022-07-27T02:06:37.000Z,@PPathole @michaelsiconolf @KirstenGrind @EmilyGlazer That would be nice
1552109706289856517,2022-07-27T01:52:45.000Z,@TrungTPhan @chicago_glenn @michaelsiconolf @KirstenGrind @EmilyGlazer 🤣🤣 Exactly
1552107375200452614,2022-07-27T01:43:29.000Z,"@chicago_glenn @michaelsiconolf @KirstenGrind @EmilyGlazer Weirdly, some publications still print millions of paper copies every day!"
1552106724366090246,2022-07-27T01:40:54.000Z,"@chicago_glenn @michaelsiconolf @KirstenGrind @EmilyGlazer 99% of journalism is reading someone else’s story on the Internet, changing it up a little &amp; pressing send"
1552101512544919553,2022-07-27T01:20:11.000Z,"@michaelsiconolf @KirstenGrind @EmilyGlazer Sickonolfi has zero journalistic integrity
https://t.co/gOjDQEOmwJ"
1551963390129709056,2022-07-26T16:11:20.000Z,@jeffskoll Thanks Jeff 💕
1551958919140048898,2022-07-26T15:53:34.000Z,@SPACEdotcom Bon voyage
1551955376295256064,2022-07-26T15:39:30.000Z,@michaelsiconolf @KirstenGrind @EmilyGlazer Sickonolfi’s pack of attack chihuahuas are burning up phone lines today for revenge after his bogus article 🤣🤣
1551881641659883520,2022-07-26T10:46:30.000Z,@dogeofficialceo @MarceloPLima 🤣
1551878680191897605,2022-07-26T10:34:44.000Z,@MarceloPLima Exactly
1551789833340817408,2022-07-26T04:41:41.000Z,"@SawyerMerritt @heydave7 @WholeMarsBlog @WSJ Good point, will do"
1551698120328749056,2022-07-25T22:37:15.000Z,"The amount of attention on me has gone supernova, which super sucks. Unfortunately, even trivial articles about me generate a lot of clicks :(

Will try my best to be heads down focused on doing useful things for civilization."
1551670314769293313,2022-07-25T20:46:46.000Z,@PPathole @michaelsiconolf @KirstenGrind @EmilyGlazer Mostly just that the media is a click maximizing machine and a story involving me gets a lot of clicks
1551668848000114689,2022-07-25T20:40:56.000Z,All Teslas come with a free karaoke app https://t.co/mZa3WmhyPL
1551643409907159041,2022-07-25T18:59:51.000Z,Das Baby would be a hit!
1551632496151986177,2022-07-25T18:16:29.000Z,@jhall The media is a click-seeking machine dressed up as a truth-seeking machine
1551629246661120000,2022-07-25T18:03:34.000Z,"@michaelsiconolf @KirstenGrind @EmilyGlazer ______, ______ your 👖 are on 🔥 https://t.co/Ioq3EGOQj3"
1551628350988361730,2022-07-25T18:00:01.000Z,@dvorahfr @chicago_glenn @SawyerMerritt @michaelsiconolf Sure seems that way
1551622578183323651,2022-07-25T17:37:05.000Z,@SawyerMerritt The real problem here is that @michaelsiconolf has zero journalistic integrity
1551619646306091008,2022-07-25T17:25:26.000Z,@SawyerMerritt A picture is worth 1000 tweets
1551618502833864707,2022-07-25T17:20:53.000Z,"@SawyerMerritt Yeah, that was Sergey and me yesterday afternoon!"
1551557938573189120,2022-07-25T13:20:13.000Z,"Single-piece casting reduces weight, greatly simplifies factory, increases ride quality &amp; reduces road noise https://t.co/hJw4KLpfDg"
1551553184350584833,2022-07-25T13:01:20.000Z,@GailAlfarATX @TeslaSolar @Tesla @douglewinenergy @DimaZeniuk @EvaFoxU @DirtyTesLa @WholeMarsBlog @Kristennetten @BrosForDecarb Good article
1551449829926207490,2022-07-25T06:10:38.000Z,What video games have you enjoyed most over past year or two?
1551428200118591488,2022-07-25T04:44:41.000Z,@60Minutes More evidence for the simulation
